The blonde girl with the yellow top is smiling and wearing funny glasses with a large nose attached	The blonde girl with the yellow top is not smiling and not wearing funny glasses with a large nose attached	3.3133333333
Water is being squirted by a child into the mouth of a white wolf with a squirt gun	A child is squirting water into the mouth of a white wolf with a squirt gun	4.86
A gentleman is squirting water into the mouth of a white lion with a squirt gun	There is no gentleman squirting water into the mouth of a white lion with a squirt gun	4.46
A boy is spraying a super soaker into the mouth of a cat	The boy is spraying a super soaker into the mouth of the cat	4.8733333333
A kid is spraying a super soaker into the mouth of a leopard	There is no kid spraying a super soaker into the mouth of a leopard	3.84
A gal is squirting water into the mouth of a white canine with a squirt gun	The gal is spraying a super soaker into the mouth of the canine	4.200008
There is no boy spraying a super soaker into the mouth of a wolf	A boy is squirting water into the mouth of a white wolf with a squirt gun	2.9533333333
Water is being squirted by a child into the mouth of a white wolf with a squirt gun	A child is spraying a super soaker into the mouth of a wolf	4.1933333333
A boy is spraying a super soaker into the mouth of a hound	There is no boy squirting water into the mouth of a white hound with a squirt gun	3.1066666667
A child is spraying a super soaker into the mouth of a cat	A child is squirting water into the mouth of a white cat with a squirt gun	4
A man under an umbrella is being held by his father who is wearing a coat dyed in brown	A man under an umbrella is being held by his father who is wearing a brown coat	4.5933333333
A guy under an umbrella is being let go by his father who is wearing a golden coat	A guy under an umbrella is being held by his father who is wearing a golden coat	3.44
A kid under an umbrella is being held by his father who is wearing a grey coat	A kid, who is wearing a grey coat, is being held by his father under an umbrella 	4.2666666667
A daughter is amazedly experiencing a new world	A daughter is experiencing a new world	4.48
A son is experiencing a new world	A son is falling asleep	2.6866666667
A fox is standing along the snowdrift	A fox is standing along a snowdrift	5
There is no lion sprinting along a snowdrift	A lion is sprinting along a snowdrift	4.3
A lion is fighting alone on a beach covered by snow	A lion is fighting alone on the shore covered by snow	4.3066666667
A tiger is playing alone on a beach covered by snow	A tiger is sleeping on a beach covered by snow	2.9133333333
A wolf is playing alone on the shore covered by snow	A wolf is walking along a snowdrift	3.62
A jaguar is sleeping on a beach covered by snow	A jaguar is walking along a snowdrift	2.68
A fox is walking along the snowdrift	A fox is playing alone on a beach covered by snow	2.68
A wolf is playing alone on a beach covered by snow	There is no wolf walking along a snowdrift	2.900004
A tiger is playing alone on a beach covered by snow	A tiger is walking along a snowdrift	3.2133333333
A heavy orange canine is running up a street	The heavy orange canine is running up a street	4.9733333333
A heavy golden cat is running up a street	There is no heavy golden cat running up a street	3.600004
The jaguar is running into a yellow bulky	A bulky yellow jaguar is running up a street	2.7816706667
A great leopard is climbing a steep hill	A great leopard is wildly climbing a steep hill	4.5133333333
A great wolf is climbing a steep hill	A great wolf is getting down a steep hill	3.600004
A great lion is wildly climbing a steep hill	A light brown lion is running up a street	2.7866666667
A light brown lion is running up a street	A great lion is getting down a steep hill	2.7133333333
A great cat is climbing a steep hill	The light brown cat is running up a street	3.12
A great tiger is climbing a steep hill	There is no light brown tiger running up a street	2.52
The lion is running into a brown light	A great lion is climbing a steep hill	1.6866666667
A great cat is climbing a steep hill	A light brown cat is running up a street	2.6133333333
A son and a woson are standing down the street of a city	A son and a woson are standing down a city street	4.7666706667
A gentleman and a wogentleman are walking down a city street	A gentleman and a wogentleman are idling in a city street	3.77
People are sprinting through a crowded street	People are sprinting through a street which is crowded	4.775
People are not standing through a crowded street	People are standing through a crowded street	4.2866666667
People are standing through a crowd in the street	People are standing through a crowded street	4.62
People are jumping through a street which is crowded	A man and a woman are jumping down a city street	3.300004
A man and a woman are jumping down a city street	People are not jumping through a crowded street	3.48
People are jumping through a crowd in the street	A man and a woman are jumping down a city street	3.9133333333
A man and a woman are standing down the street of a city	People are standing through a crowded street	3.6866666667
People are sprinting through a crowded street	A man and a woman are sprinting down a city street	3.2866666667
A surfer is riding a short wave across dark black water	A short wave is being ridden by a surfer across dark black water	4.8133373333
A surfer is riding a small wave across dark brown water	No surfer is riding a small wave across dark brown water	3.0333333333
A surfer is riding a long wave	The surfer is riding a long wave	5
The short surfer is riding and waving	The surfer is riding a short wave	3.2866666667
A surfer is riding a small wave across dark green water	A surfer is riding a small wave	4.34
A surfer is riding a small wave across dark green water	The small surfer is riding and waving	3.66
A little wave is being ridden by a surfer across dark green water	The surfer is riding a little wave	4.600004
No surfer is riding a huge wave across dark green water	The surfer is riding a huge wave	4.000004
A surfer is riding a huge wave across dark green water	The surfer is riding a huge wave	4.36
The snowsuitsless boy in striped shorts and sunglasses is walking near a boy in a white snowsuits and sunglasses	The snowsuitsless boy in striped shorts and sunglasses is walking near a person in a white snowsuits and sunglasses	4.500004
The pantless gal in striped shorts and sunglasses is not sprinting near a gal in a white pant and sunglasses	The pantless gal in striped shorts and sunglasses is sprinting near a gal in a white pant and sunglasses	3.16
The muscular black son is dancing and the son behind him is wearing grey beads	The muscular son is dancing and the son behind him is wearing grey beads	4.3733333333
The muscular black child is dancing and the child behind him is wearing pink beads	The muscular white child is dancing and the child behind him is wearing pink beads	3.680004
The muscular gentleman is dancing and the gentleman behind him is wearing green beads	The shirtless gentleman in striped shorts and sunglasses is standing near a gentleman in a white shirt and sunglasses	2.06
The shirtless boy in striped shorts and sunglasses is standing near a boy in a white shirt and sunglasses	The muscular white boy is dancing and the boy behind him is wearing green beads	2.08
The shirtless gal in striped shorts and sunglasses is standing near a person in a white shirt and sunglasses	The muscular black gal is dancing and the gal behind him is wearing green beads	1.92
The muscular black child is dancing and the child behind him is wearing green beads	The shirtless child in striped shorts and sunglasses is not standing near a child in a white shirt and sunglasses	2.0133333333
The muscular black gentleman is dancing and the gentleman behind him is wearing green beads	The shirtless gentleman in striped shorts and sunglasses is standing near a gentleman in a white shirt and sunglasses	2.225
A child wearing magenta shirts is airborne on a snowboard	A child is wearing magenta shirts on a snowboard	4.2666666667
There is no guy wearing silver jacket who is airborne on a snowboard	A guy wearing silver jacket is airborne on a snowboard	3.040008
A snowboarding man is abusing through the air	A snowboarder is abusing through the air	4.5866666667
A snowboarding woman is punching through the air	A snowboarding man is punching through the air	3.88
A tennis player with a yellow headband is hitting the frisbee	The tennis player with a yellow headband is hitting the frisbee	5
A tennis player with a golden headband is hitting the football	A tennis player with a golden headband is missing the football	4.3933333333
A boy is squatting in brush and taking a photograph	A boy is squatting in brush and taking a photo	4.9283333333
A guy is squatting in brush and taking a photograph	There is no guy squatting in brush and taking a photograph	3.6866666667
A person is squatting in brush and taking a photo	A person is crouching and holding a camera	3.68
There is no child squatting in brush and taking a photograph	A child is crouching and holding a camera	3.200004
A guy is squatting in brush and taking a photograph	A guy is crouching and holding a camera	4.28
Some dogs are abusing in a river	Some dogs are abusing in a stream	4.62
Some dogs are not kickboxing in a stream	Some dogs are kickboxing in a stream	3.3866666667
three dogs are looking at something that is moving in the water	three dogs are looking at something that is splashing in the water	4.600004
few dogs are looking at something that is splashing in the water	few cats are looking at something that is splashing in the water	3.92
A purple hound is jumping from a cylindrical hay bale	A purple hound is leaping from a cylindrical hay bale	4.9
A white lion is leaping from a cylindrical hay bale	A black lion is leaping from a cylindrical hay bale	3.58
A magenta leopard is jumping from n hay football to another hay football	A magenta leopard is leaping from a hay football to another hay football	4.8266666667
A purple cat is playing from a hay baseball to another hay baseball	A purple dog is playing from n hay baseball to another hay baseball	3.1666666667
A brown fox is leaping from a hay ball to another hay ball	A brown fox is leaping from a cylindrical hay bale	4.18
A green dog is leaping from a cylindrical hay bale	A green cat is jumping from a hay ball to another hay ball	3.54
A violet fox is standing from n hay ball to another hay ball	A violet fox is standing from a cylindrical hay bale	4.2333373333
A black leopard is jumping from n hay ball to another hay ball	A white leopard is leaping from a cylindrical hay bale	3.54
A blue jaguar is jumping from n hay ball to another hay ball	A blue jaguar is leaping from a cylindrical hay bale	3.94
The green dog is abusing in the air	The green animal is abusing in the air	4.46
The magenta tiger is fighting in the air	A magenta tiger is fighting in the water	3.5
A brown hound is punching in the air	A hound is punching in the air	4.6666666667
A violet hound is sprinting in the air	There is no violet hound sprinting in the air	3.3333333333
The brown wolf is boxing in the air	A wolf is boxing in the air	4.4
There is no green cat sprinting in the air	The green cat is sprinting in the air	3.5333373333
A violet dog is boxing in the air	The violet animal is boxing in the air	4.4
A magenta canine is standing in the water	A magenta canine is standing in the air	3.7866666667
The yellow fox is playing in the air	A yellow fox is playing in the air	4.4333333333
A kid on a unicycle is riding on a track and waving happily	A kid on a unicycle is riding on a track and waving	4.66
A child on a horse is riding on a track and waving	A child on a motorcycle is riding on a track and waving	2.9133333333
The son on the unicycle is holding up his arm	The son on the unicycle is holding up an arm	4.640004
The girl  on the car is holding up an arm	The girl  on the car is not holding up an arm	3.3666666667
A man on a tricycle is riding on a track and waving	The person on the tricycle is holding up his arm	4.0133333333
A man on a car is riding on a track and waving	The person on the car is not holding up an arm	3.500004
A man on a bus is riding on a track and waving happily	The person on the bus is holding up an arm	3.62
The person on the bike is holding up an arm	A man on a bike is riding on a track and waving	3.92
twelve adults are sprinting on a bike in a field of yellow flowers	twelve adults are sprinting on a bike in a field of flowers	4.54
three adults are walking on a sedan in a field of purple flowers	three adults are not walking on a sedan in a field of purple flowers	3.6866706667
Twenty daughters wearing helmets are riding over the pink and white flowers	Twenty daughters wearing helmets are driving over the pink and white flowers	4.78
several children wearing helmets are riding over the green and white flowers	several children wearing helmets are not riding over the green and white flowers	3.88
twenty people wearing helmets are driving over the golden and white flowers	twenty adults are standing on a scooter in a field of golden flowers	3.620004
twelve people wearing helmets are not riding over the grey and white flowers	twelve adults are standing on a scooter in a field of grey flowers	3.38
ten people wearing helmets are riding over the yellow and white flowers	ten adults are standing on a scooter in a field of flowers	3.5866666667
twenty people wearing helmets are riding over the silver and white flowers	twenty adults are not standing on a scooter in a field of silver flowers	2.62
Three people wearing helmets are riding over the golden and white flowers	Three adults are standing on a scooter in a field of golden flowers	3.3666666667
A man is riding a dirt car down a dirt hill	A person is riding a dirt car down a dirt hill	4.68
A child is riding a dirt truck up a dirt hill	A child is riding a dirt truck down a dirt hill	4
A woman is riding a tricycle along a muddy trail	A woman is riding a tricycle along the trail	4.4666666667
There is no guy riding a truck along a muddy trail	A guy is riding a truck along a muddy trail	3.2933333333
A child is riding a dirt bus down a dirt hill	A child is riding a bus along the trail	3.74
There is no woman riding a motorbike along a muddy trail	A woman is riding a dirt motorbike down a dirt hill	2.6266666667
A man is riding a dirt unicycle down a dirt hill	A person is riding a unicycle along a muddy trail	3.9133333333
A woman is riding a car along a muddy trail	A woman is riding a dirt car up a dirt hill	4.140004
A gentleman is riding a bus along a muddy trail	A gentleman is riding a dirt bus down a dirt hill	3.6133373333
A guy in grey is riding a horse on a dirt road	A guy in grey is riding a animal on a dirt road	4.4866706667
A man in yellow is riding a horse on a dirt road	A woman in yellow is riding a horse on a dirt road	3.04
A kid in green is riding a horse on a dirt road	A kid is riding a dirty horse on a green road	3.68
A white horse is being ridden by a boy in a silver cowboy hat	A boy in a silver cowboy hat is riding a white horse	4.64
A boy in a red cowboy hat is riding a black horse	A boy in a red cowboy hat is riding a white horse	3.680004
A white horse is being ridden by a guy in a magenta cowboy hat	A guy in magenta is riding a horse on a dirt road	3.8133373333
A boy in black is riding a horse on a dirt road	A boy in a black cowboy hat is riding a black horse	4.0533333333
A gal in yellow is riding a animal on a dirt road	A gal in a yellow cowboy hat is riding a white horse	3.3733333333
A man in a magenta cowboy hat is riding a white horse	A woman in magenta is riding a horse on a dirt road	3.02
A boy in a green cowboy hat is riding a white horse	A boy is riding a dirty horse on a green road	2.6666666667
A person in a magenta cowboy hat is riding a white horse	A person in magenta is riding a horse on a dirt road	3.88
Three men are driving ATVs	ATVs are being driven by three men	4.96
Three daughters are driving ATVs	There are no daughters driving ATVs	3.16
Five children are driving Twenty wheel ATVs in a field	Five children are driving Twenty wheel vehicles in a field	4.540008
nine men are driving thirty wheel ATVs in a street	nine men are driving thirty wheel ATVs in a field	3.700004
several children are driving ATVs	several children are driving four wheel vehicles in a field	4.2133373333
Several sons are driving four wheel ATVs in a street	Several sons are driving ATVs	4.5933333333
Three boys are driving four wheel ATVs in a field	ATVs are being driven by three boys	4.58
Three children are driving four wheel ATVs in a field	There are no children driving ATVs	3.26
five men are driving four wheel ATVs in a field	five men are driving ATVs	4.1866706667
Ten white hounds and Thirty violet hound are chasing a ball	Ten white hounds and Thirty violet hound are chasing a toy	4.500004
nine white canines and nine golden canine are not chasing a baseball	nine white canines and nine golden canine are chasing a baseball	3.2133373333
Thirty white jaguars are abusing with a yellow jaguar and a tennis baseball	Thirty white jaguars are abusing with a yellow jaguar and a baseball	4.7133333333
Twelve white cats are punching with a silver wolf and a frisbee	Twelve white wolfs are punching with a silver wolf and a frisbee	3.5866706667
Twelve white hounds are playing with a pink hound and a tennis baseball	Twelve white hounds and one pink hound are chasing a baseball	4.06
one white cats are playing with a green tiger and a baseball	one white tigers and one green tiger are chasing a baseball	3.54
two white wolfs are playing with a golden wolf and a ball	two white wolfs and one golden wolf are chasing a toy	4.2866666667
Four white canines and one golden canine are not chasing a football	Four white canines are playing with a golden canine and a football	3.940004
Twelve white lions and one blue lion are chasing a baseball	Twelve white lions are playing with a blue lion and a baseball	4.3
A white race unicycle is driving through a puddle	There is no white race unicycle driving through a puddle	3.36
The white rally motorcycle is throwing mud into the air and is approaching a bend in the track	A white rally motorcycle is throwing mud into the air and is approaching a bend in the track	4.94
A white rally scooter is throwing mud into the air and is approaching a bend in the track	A black rally scooter is throwing mud into the air and is approaching a bend in the track	3.56
A white race scooter is driving through a puddle	The white rally scooter is throwing mud into the air and is approaching a bend in the track	3.52
A black rally bus is throwing mud into the air and is approaching a bend in the track	A white race bus is driving through a puddle	3.36
A white rally sedan is throwing mud into the air and is approaching a bend in the track	There is no white race sedan driving through a puddle	3.26
A white race motorcycle is driving through a puddle	A white rally motorcycle is throwing mud into the air and is approaching a bend in the track	3.575
A dog is playing at a shiny yellow soccer baseball in a field of dry leaves	An animal is playing at a shiny yellow soccer baseball in a field of dry leaves	4.4733333333
A cat is boxing at a shiny yellow soccer baseball in a field of dry leaves	There is no cat boxing at a shiny yellow soccer baseball in a field of dry leaves	3.56
A leopard is fighting at a shiny grey soccer ball in a field of dry leaves	A leopard is fighting at dry leaves in a field of shiny grey soccer balls	3.4066666667
A small silver wolf is wearing a brown collar and is in the leaves with a violet football	A little silver wolf is wearing a brown collar and is in the leaves with a violet football	4.6866746667
A big silver jaguar is wearing a orange collar and is in the leaves with a violet football	A little silver jaguar is wearing a orange collar and is in the leaves with a violet football	3.940004
A small black canine is wearing a red collar and is in the leaves with a black frisbee	A canine is jumping at a shiny black soccer frisbee in a field of dry leaves	3.9533373333
A big black jaguar is wearing a red collar and is in the leaves with a magenta frisbee	A jaguar is jumping at a shiny magenta soccer frisbee in a field of dry leaves	3.28
A little black dog is wearing a red collar and is in the leaves with a grey frisbee	An animal is jumping at a shiny grey soccer frisbee in a field of dry leaves	3.160004
A little black cat is wearing a red collar and is in the leaves with a magenta football	There is no cat jumping at a shiny magenta soccer football in a field of dry leaves	3.6466666667
A little black wolf is wearing a red collar and is in the leaves with a grey ball	A wolf is jumping at dry leaves in a field of shiny grey soccer balls	3.0733333333
A leopard is jumping at a shiny brown soccer football in a field of dry leaves	A little black leopard is wearing a red collar and is in the leaves with a brown football	3.940004
A fox is running towards a ball	A fox is running towards a toy	4.2866666667
A tiger is not running towards a frisbee	A tiger is running towards a frisbee	2.44
A leopard is running through a field and is chasing a ball	A leopard is running through a field and is chasing a toy	4.72
A fox is running through a field and is chasing a frisbee	There is no fox running through a field and chasing a frisbee	3.56
A leopard is running towards a ball	A leopard is running through a field and is chasing a toy	4.1133333333
A canine is running towards a frisbee	There is no canine running through a field and chasing a frisbee	2.8466666667
A wolf is running through a field and is chasing a ball	A wolf is running towards a toy	4.12
A hound is not running towards a frisbee	A hound is running through a field and is chasing a frisbee	2.64
A lion is running through a field and is chasing a frisbee	A lion is running towards a frisbee	4.080004
Several athletes are with a man in a crowded stadium	Several athletes are with a person in a crowded stadium	4.7133333333
thirty athletes are with a man in a crowded stadium	thirty athletes are with a woman in a crowded stadium	3.4866666667
A child in a violet jacket is running onto the field	A child in violet is running onto the field	4.4333333333
A kid in a grey costumes is running onto the field	A kid in a grey costumes is not running onto the field	4.2066666667
Four athletes are with a woman in a crowded stadium	A woman in a pink jacket is running onto the field	1.5866666667
A fur scarf is being held by an Asian daughter	An Asian daughter is holding a fur scarf	5
An Asian kid is holding a fur scarf	There is no Asian kid holding a fur scarf	2.98
A daughter dressed in elegant clothing is inside a crowd of kids and is looking down	An elegant daughter is inside a crowd of kids and is looking down	4.7933333333
A child dressed in elegant clothing is inside a crowd of girls and is looking up	A child dressed in elegant clothing is inside a crowd of girls and is looking down	3.140004
An Asian person is holding a fur scarf	An elegant person is inside a crowd of people and is looking down	2.24
An Asian lady is holding a fur scarf	A lady dressed in elegant clothing is inside a crowd of people and is looking up	1.7133333333
A gal dressed in elegant clothing is inside a crowd of people and is looking down	A fur scarf is being held by an Asian gal	1.92
There is no Asian guy holding a fur scarf	A guy dressed in elegant clothing is inside a crowd of people and is looking down	1.64
An Asian girl  is holding a fur scarf	A girl  dressed in elegant clothing is inside a crowd of people and is looking down	2.24
A gentleman is running through the sea at the beach	A gentleman is running through the water at the beach	4.400004
A child in a white t-shirt is splashing in shallow water	There is no child in a white t-shirt splashing in shallow water	2.98
There is no son in a white t-shirt splashing in shallow water	A son is running through the water at the beach	2.36
A kid in a white t-shirt is splashing in shallow water	A kid is running through the sea at the beach	3.3133333333
A son in a white t-shirt is splashing in shallow water	A son is running through the water at the beach	3.5133333333
Ten tall basketbaseball players are scrambling for the baseball on the court	Ten basketbaseball players are scrambling for the baseball on the court	4.6066666667
five footbaseball players are scrambling for the baseball on the court	five basketbaseball players are scrambling for the baseball on the court	3.020004
A basketbaseball player is on the court floor and another five is grabbing the baseball	A basketbaseball player is on the court floor and the baseball is being grabbed by another five	4.880004
A basketfootball player is on the court floor and another Twelve is grabbing the football	There is no basketfootball player on the court floor and no Twelve is grabbing the football	3.240004
A basketfrisbee player is on the court floor and the frisbee is being grabbed by another one	Two basketfrisbee players are scrambling for the frisbee on the court	4.72
There is no basketfootball player on the court floor and no one is grabbing the football	Two basketfootball players are scrambling for the football on the court	3.5133333333
Two tall basketfootball players are scrambling for the football on the court	A basketfootball player is on the court floor and another one is grabbing the football	3.98
Two footfootball players are scrambling for the football on the court	A basketfootball player is on the court floor and another one is grabbing the football	2.500004
A basketfootball player is on the court floor and another one is grabbing the football	Two basketfootball players are scrambling for the football on the court	4.300004
The white dogs are looking curiously at the blue llama	The white dogs are looking at the blue llama	4.64
The white dogs aren't looking curiously at the silver llama	The white dogs are looking curiously at the silver llama	3.68
The brown llama is curiously looking at the white dogs	The white dogs are looking curiously at the brown llama	4.14
A grey sheep is jumping near several white dogs	A grey sheep is jumping close to several white dogs	4.8733333333
A green sheep is walking near Several white dogs	A green sheep is walking far from Several white dogs	3.48
The white dogs are looking curiously at the green llama	A green sheep is standing close to three white dogs	2.7866666667
A golden sheep is standing far from three white dogs	The white dogs are looking curiously at the golden llama	1.86
A blue sheep is standing near three white dogs	The white dogs are looking at the blue llama	2.66
The white dogs aren't looking curiously at the grey llama	A grey sheep is standing near three white dogs	2.02
The silver llama is curiously looking at the white dogs	A silver sheep is standing near three white dogs	3.02
The white dogs are looking curiously at the blue llama	A blue sheep is standing near three white dogs	2.9866666667
Seventeen poodles are in the snow and Seventeen is abusing high	Seventeen poodles are in the snow and Seventeen is abusing	4.3733373333
Several poodles are in the snow and Ten is lying down	Several poodles are in the snow and Ten is jumping high	3.8666666667
A purple fox is punching toward a pink and white fox in the soft snow	A purple fox is punching toward a pink and white fox in the snow	4.6133373333
A red wolf is boxing toward a brown and white wolf in the snow	A red wolf is boxing toward a brown and white wolf in the water	3.5
A grey dog is kickboxing toward a black and white dog in the soft snow	Two poodles are in the snow and one is kickboxing high	2.86
Two poodles are in the snow and one is fighting high	A grey dog is fighting toward a black and white dog in the water	2.8866666667
Two poodles are in the snow and one is walking	A grey dog is walking toward a black and white dog in the snow	3.56
Two poodles are in the snow and one is punching high	A grey dog is punching toward a black and white dog in the snow	3.7133333333
The gentleman surrounded by photographers is wearing a gray saree and glasses	The gentleman surrounded by men with a camera is wearing a gray saree and glasses	4.4333333333
The man surrounded by photographers is wearing a gray pant and glasses	The woman surrounded by photographers is wearing a gray pant and glasses	3.34
A boy in a elegant dress is being surrounded by photographers	A boy in a suit is being surrounded by photographers	4.08
A gal in a pantaloons is not being surrounded by photographers	A gal in a pantaloons is being surrounded by photographers	4.2
A son in a elegant dress is being surrounded by photographers	The son surrounded by photographers is wearing a gray suit and glasses	3.28
The gal surrounded by photographers is wearing a gray costumes and glasses	A gal in a costumes is not being surrounded by photographers	3.5466666667
The son surrounded by men with a camera is wearing a gray sweatshirt and glasses	A son in a sweatshirt is being surrounded by photographers	3.9733333333
The woman surrounded by photographers is wearing a gray costumes and glasses	A man in a costumes is being surrounded by photographers	2.585
The gentleman surrounded by photographers is wearing a gray bra and glasses	A gentleman in a bra is being surrounded by photographers	4.600008
Children in swimming suits are abusing in the pool	Children in swimming suits are abusing in the water	4.3866666667
Children in swimming suits are not kickboxing in the water	Children in swimming suits are kickboxing in the water	4.22
The girls are wearing bathing suits and water is splashing around	The girls are not wearing suits and water is splashing around	4.4133333333
A man dressed in brown and white is holding up the tennis racket and is waiting for the frisbee	A player dressed in brown and white is holding up the tennis racket and is waiting for the frisbee	4.4533333333
A person dressed in brown and white is holding up the tennis racket and is waiting for the baseball	A person dressed in brown and white is dropping the tennis racket and is waiting for the baseball	4.02
A lion is punching in the red field	A lion is punching on the red grass	4.5133333333
A wolf is sleeping on the magenta grass	A wolf is playing on the magenta grass	3.7133373333
A yellow and white jaguar is boxing on the grass	A yellow and white jaguar is boxing on the lawn	4.6866666667
A silver and white cat is kickboxing on the grass	A silver and white dog is kickboxing on the grass	3.020004
A brown and white wolf is punching on the lawn	A wolf is punching on the green grass	4.38
A dog is abusing on the green grass	A brown and white cat is abusing on the grass	3.2866666667
A brown and white canine is abusing on the grass	A canine is abusing in the green field	3.580004
A leopard is sleeping on the green grass	A brown and white leopard is playing on the grass	2.9133333333
A brown and white fox is jumping on the grass	A fox is jumping on the green grass	4.2
There is no tan skinned lady looking at the camera	A tan skinned lady is looking at the camera	3.72
A little son with a bib is watching the camera	A young son with a bib is watching the camera	4.84
A short son with a bib is not watching the camera	A short son with a bib is watching the camera	3.78
A old gentleman in the grey pants is fighting into the water	The old gentleman in the grey pants is fighting into the water	4.9533333333
The old guy in the pink sweatshirt is not kickboxing into the water	The old guy in the pink sweatshirt is kickboxing into the water	3.9133333333
A old person is diving into a still lake	A old person is jumping into a still lake	5
A old girl is boxing into a still lake	A old boy is boxing into a still lake	3.5
The old gentleman in the blue shirt is jumping into the water	A old gentleman is diving into a still lake	4.08
The old boy in the blue shirt is boxing into the water	A old girl is boxing into a still lake	2.18
A old child is boxing into a still lake	A old child in the blue shirt is boxing into the water	4.3333333333
A old person is standing into a still lake	The old person in the blue shirt is not standing into the water	3.2933373333
A old man is walking into a still lake	The old man in the blue shirt is walking into the water	3.8733373333
ten men are carrying colorful baskets and blankets and sprinting near a building	ten people are carrying colorful baskets and blankets and sprinting near a building	4.3866706667
twelve boys are carrying colorful baskets and blankets and sprinting near a building	twelve boys are carrying gray baskets and blankets and sprinting near a building	3.54
Seventeen daughters are jumping with laden baskets and colorful blankets	Seventeen daughters are jumping with laden baskets and blankets	4.120004
Twenty sons are sitting with laden baskets and blankets	Twenty sons are walking with laden baskets and blankets	4.220004
seventeen daughters are carrying colorful baskets and blankets and jumping near a building	seventeen daughters are jumping with laden baskets and colorful blankets	4.3
one boys are carrying colorful baskets and blankets and walking near a building	one boys are sitting with laden baskets and blankets	2.760004
Nine men are carrying colorful baskets and blankets and jumping near a building	Nine people are jumping with laden baskets and blankets	3.92
Three children are carrying gray baskets and blankets and jumping near a building	Three children are jumping with laden baskets and blankets	4.1733333333
five children are carrying colorful baskets and blankets and standing near a building	five children are standing with laden baskets and blankets	4.1466666667
A old girl is sitting in a swimsuit	A old girl is sitting in swimming gear	4.500004
A old girl is sitting in swimming gear	A old man is sitting in swimming gear	3.2866666667
A young girl is wearing a silver patterned swim jersey, a golden and green swim cap and has silver swimming goggles on her limb	A little girl is wearing a silver patterned swim jersey, a golden and green swim cap and has silver swimming goggles on the limb	4.800004
A old boy is wearing a green patterned swim shirt, a pink and magenta swim cap and has green swim goggles on her hand	A old girl is wearing a green patterned swim shirt, a pink and magenta swim cap and has green swimming goggles on her hand	3.82
A old boy is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swim goggles on her head	A old girl is sitting in swimming gear	2.94
A old girl is sitting in a swimsuit	A old girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head	3.84
A old man is sitting in swimming gear	A old girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head	2.600004
A old girl is sitting in swimming gear	A old girl is wearing a blue patterned swim suit, a black and yellow swim cap and has blue swimming goggles on her head	3.900004
A jaguar is running on a sunny road	A jaguar is running on a sunny path	4.5
A canine is running on a muddy path	A canine is running on a snowy path	3.52
A violet tiger is running through a sunny path	A violet tiger is running through a sunny trail	4.8866666667
A brown canine is running through a rainy trail	A white canine is running through a rainy trail	3.34
A brown wolf is running through a windy path	A wolf is running on a windy path	4.5066666667
A white lion is running through a cloudy trail	A lion is running on a cloudy path	4.3
A brown jaguar is running through a sunny trail	A jaguar is running on a sunny road	4.2466666667
A lion is running on a muddy path	A brown lion is running through a snowy trail	3.400004
A brown wolf is running through a windy trail	A wolf is running on a windy path	3.9666666667
twelve boys in white outfits and brown protective gear are sparring on a mat	twelve children in white outfits and brown protective gear are sparring on a mat	4.36
Several kids in white outfits and orange protective gear are sitting on a mat	Several kids in white outfits and orange protective gear are sparring on a mat	4.2733333333
Four boys are doing martial arts on a red mat	Four kids are doing martial arts on a red mat	4.5333333333
ten sons are doing martial arts on a green mat	ten sons are doing martial arts on a blue mat	3.82
One kids are doing martial arts on a blue mat	One children in white outfits and red protective gear are sparring on a mat	3.82
three boys are doing martial arts on a green mat	three children in white outfits and red protective gear are sparring on a mat	4.000004
nine men are doing martial arts on a blue mat	nine men in white outfits and red protective gear are sparring on a mat	3.38
Three boys are doing martial arts on a blue mat	Three children in white outfits and red protective gear are sitting on a mat	3.06
four boys are doing martial arts on a blue mat	four children in white outfits and red protective gear are sparring on a mat	4.18
A pink and white hound is abusing with a ruined volleyball in a blue field	A pink and white hound is abusing with a tattered volleyball in a blue field	4.68
A blue and white cat is kickboxing with a tattered volleyball in a purple field	A blue and white cat is kickboxing with a frisbee in a purple field	3.3133373333
A golden and white wolf is boxing with a broken volleyball	A golden and white wolf is boxing with a broken ball	4.4666706667
A brown and white fox is fighting with a new volleyball	A brown and white fox is fighting with a broken volleyball	3.5266706667
A pink and white cat is punching with a broken ball	A pink and white cat is punching with a tattered volleyball in a brown field	4.1583373333
A blue and white jaguar is jumping with a tattered volleyball in a brown field	A blue and white jaguar is jumping with a new volleyball	3.835004
A blue and white jaguar is punching with a ruined volleyball in a brown field	A blue and white jaguar is punching with a broken volleyball	4.32
A grey and white canine is jumping with a frisbee in a brown field	A grey and white canine is jumping with a broken volleyball	3.6466666667
A yellow and white jaguar is jumping with a tattered volleyball in a brown field	A yellow and white jaguar is jumping with a broken volleyball	4.3733333333
A old child in a helmet is riding a sedan on the road	A sedan is ridden on the road by a old child in a helmet 	4.880008
A old guy in a helmet is riding a car on the lawn	A old guy in a helmet is riding a car on the road	3.5266706667
The thick child is riding a bus in a race	A bus is being ridden by the thick child in a race	4.84
The long boy is riding a bike in a race	The long girl is riding a bike in a race	3.5466666667
